"region","state","city","population"
"Sul","Santa Catarina","Porto Belo","42"
"Sul","Santa Catarina","Porto União","42"
"Sul","Santa Catarina","Pouso Redondo","42"
"Sul","Santa Catarina","Praia Grande","42"
"Sul","Santa Catarina","Presidente Castello Branco","42"
"Sul","Santa Catarina","Rancho Queimado","42"
"Sul","Santa Catarina","Rio do Oeste","42"
"Sul","Santa Catarina","Rio do Sul","42"
"Sul","Santa Catarina","Rio Fortuna","42"
"Sul","Santa Catarina","Rio Negrinho","42"
"Sul","Santa Catarina","Rio Rufino","42"
"Sul","Santa Catarina","Rodeio","42"
"Sul","Santa Catarina","Salete","42"
"Sul","Santa Catarina","Sangão","42"
"Sul","Santa Catarina","Santa Cecília","42"
"Sul","Santa Catarina","Santa Helena","42"
"Sul","Santa Catarina","Santa Rosa do Sul","42"
"Sul","Santa Catarina","Santo Amaro da Imperatriz","42"
"Sul","Santa Catarina","São Bernardino","42"
"Sul","Santa Catarina","São Bento do Sul","42"
"Sul","Santa Catarina","São Carlos","42"
"Sul","Santa Catarina","São Domingos","42"
"Sul","Santa Catarina","São Francisco do Sul","42"
"Sul","Santa Catarina","São João do Itaperiú","42"
"Sul","Santa Catarina","São José","42"
"Sul","Santa Catarina","São Lourenço do Oeste","42"
"Sul","Santa Catarina","São Ludgero","42"
"Sul","Santa Catarina","São Martinho","42"
"Sul","Santa Catarina","São Miguel do Oeste","42"
"Sul","Santa Catarina","Schroeder","42"
"Sul","Santa Catarina","Seara","42"
"Sul","Santa Catarina","Siderópolis","42"
"Sul","Santa Catarina","Sombrio","42"
"Sul","Santa Catarina","Taió","42"
"Sul","Santa Catarina","Tangará","42"
"Sul","Santa Catarina","Tigrinhos","42"
"Sul","Santa Catarina","Tijucas","42"
"Sul","Santa Catarina","Timbé do Sul","42"
"Sul","Santa Catarina","Timbó","42"
"Sul","Santa Catarina","Três Barras","42"
"Sul","Santa Catarina","Treze de Maio","42"
"Sul","Santa Catarina","Treze Tílias","42"
"Sul","Santa Catarina","Trombudo Central","42"
"Sul","Santa Catarina","Tubarão","42"
"Sul","Santa Catarina","Tunápolis","42"
"Sul","Santa Catarina","Turvo","42"
"Sul","Santa Catarina","Urussanga","42"
"Sul","Santa Catarina","Vargem Bonita","42"
"Sul","Santa Catarina","Vidal Ramos","42"
"Sul","Santa Catarina","Videira","42"
"Sul","Santa Catarina","Xanxerê","42"
"Sul","Santa Catarina","Xavantina","42"
"Sul","Santa Catarina","Xaxim","42"
"Sul","Santa Catarina","Zortéa","42"
"Sul","Santa Catarina","Balneário Rincão","42"
"Sul","Rio Grande do Sul","Água Santa","43"
"Sul","Rio Grande do Sul","Ajuricaba","43"
"Sul","Rio Grande do Sul","Alegrete","43"
"Sul","Rio Grande do Sul","Alpestre","43"
"Sul","Rio Grande do Sul","Alvorada","43"
"Sul","Rio Grande do Sul","Ametista do Sul","43"
"Sul","Rio Grande do Sul","Anta Gorda","43"
"Sul","Rio Grande do Sul","Antônio Prado","43"
"Sul","Rio Grande do Sul","Arroio do Meio","43"
"Sul","Rio Grande do Sul","Arroio do Sal","43"
"Sul","Rio Grande do Sul","Arroio dos Ratos","43"
"Sul","Rio Grande do Sul","Arvorezinha","43"
"Sul","Rio Grande do Sul","Bagé","43"
"Sul","Rio Grande do Sul","Barros Cassal","43"
"Sul","Rio Grande do Sul","Bento Gonçalves","43"
"Sul","Rio Grande do Sul","Boa Vista do Sul","43"
"Sul","Rio Grande do Sul","Bom Jesus","43"
"Sul","Rio Grande do Sul","Bom Princípio","43"
"Sul","Rio Grande do Sul","Bom Retiro do Sul","43"
"Sul","Rio Grande do Sul","Butiá","43"
"Sul","Rio Grande do Sul","Caçapava do Sul","43"
"Sul","Rio Grande do Sul","Cachoeira do Sul","43"
"Sul","Rio Grande do Sul","Cachoeirinha","43"
"Sul","Rio Grande do Sul","Camaquã","43"
"Sul","Rio Grande do Sul","Campestre da Serra","43"
"Sul","Rio Grande do Sul","Campinas do Sul","43"
"Sul","Rio Grande do Sul","Campo Bom","43"
"Sul","Rio Grande do Sul","Candelária","43"
"Sul","Rio Grande do Sul","Candiota","43"
"Sul","Rio Grande do Sul","Canguçu","43"
"Sul","Rio Grande do Sul","Canoas","43"
"Sul","Rio Grande do Sul","Canudos do Vale","43"
"Sul","Rio Grande do Sul","Capão da Canoa","43"
"Sul","Rio Grande do Sul","Capão do Leão","43"
"Sul","Rio Grande do Sul","Carazinho","43"
"Sul","Rio Grande do Sul","Carlos Barbosa","43"
"Sul","Rio Grande do Sul","Caseiros","43"
"Sul","Rio Grande do Sul","Caxias do Sul","43"
"Sul","Rio Grande do Sul","Cerro Grande do Sul","43"
"Sul","Rio Grande do Sul","Chapada","43"
"Sul","Rio Grande do Sul","Charqueadas","43"
"Sul","Rio Grande do Sul","Cidreira","43"
"Sul","Rio Grande do Sul","Ciríaco","43"
"Sul","Rio Grande do Sul","Colinas","43"
"Sul","Rio Grande do Sul","Coronel Bicaco","43"
"Sul","Rio Grande do Sul","Coxilha","43"
"Sul","Rio Grande do Sul","Cruz Alta","43"
"Sul","Rio Grande do Sul","Cruzeiro do Sul","43"
"Sul","Rio Grande do Sul","Derrubadas","43"
"Sul","Rio Grande do Sul","Dois Irmãos","43"
"Sul","Rio Grande do Sul","Dom Feliciano","43"
"Sul","Rio Grande do Sul","Dom Pedrito","43"
"Sul","Rio Grande do Sul","Doutor Maurício Cardoso","43"
"Sul","Rio Grande do Sul","Doutor Ricardo","43"
"Sul","Rio Grande do Sul","Eldorado do Sul","43"
"Sul","Rio Grande do Sul","Encantado","43"
"Sul","Rio Grande do Sul","Encruzilhada do Sul","43"
"Sul","Rio Grande do Sul","Erechim","43"
"Sul","Rio Grande do Sul","Ernestina","43"
"Sul","Rio Grande do Sul","Espumoso","43"
"Sul","Rio Grande do Sul","Estação","43"
"Sul","Rio Grande do Sul","Estância Velha","43"
"Sul","Rio Grande do Sul","Esteio","43"
"Sul","Rio Grande do Sul","Estrela","43"
"Sul","Rio Grande do Sul","Eugênio de Castro","43"
"Sul","Rio Grande do Sul","Farroupilha","43"
"Sul","Rio Grande do Sul","Fazenda Vilanova","43"
"Sul","Rio Grande do Sul","Feliz","43"
"Sul","Rio Grande do Sul","Flores da Cunha","43"
"Sul","Rio Grande do Sul","Floriano Peixoto","43"
"Sul","Rio Grande do Sul","Frederico Westphalen","43"
"Sul","Rio Grande do Sul","Garibaldi","43"
"Sul","Rio Grande do Sul","General Câmara","43"
"Sul","Rio Grande do Sul","Getúlio Vargas","43"
"Sul","Rio Grande do Sul","Glorinha","43"
"Sul","Rio Grande do Sul","Gravataí","43"
"Sul","Rio Grande do Sul","Guaíba","43"
"Sul","Rio Grande do Sul","Harmonia","43"
"Sul","Rio Grande do Sul","Horizontina","43"
"Sul","Rio Grande do Sul","Ibirapuitã","43"
"Sul","Rio Grande do Sul","Ijuí","43"
"Sul","Rio Grande do Sul","Imbé","43"
"Sul","Rio Grande do Sul","Imigrante","43"
"Sul","Rio Grande do Sul","Itaqui","43"
"Sul","Rio Grande do Sul","Ivoti","43"
"Sul","Rio Grande do Sul","Jaguari","43"
"Sul","Rio Grande do Sul","Lagoa Vermelha","43"
"Sul","Rio Grande do Sul","Lajeado","43"
"Sul","Rio Grande do Sul","Machadinho","43"
"Sul","Rio Grande do Sul","Maratá","43"
"Sul","Rio Grande do Sul","Marau","43"
"Sul","Rio Grande do Sul","Marcelino Ramos","43"
"Sul","Rio Grande do Sul","Marques de Souza","43"
"Sul","Rio Grande do Sul","Mato Castelhano","43"
"Sul","Rio Grande do Sul","Minas do Leão","43"
"Sul","Rio Grande do Sul","Monte Belo do Sul","43"
"Sul","Rio Grande do Sul","Montenegro","43"
"Sul","Rio Grande do Sul","Mormaço","43"
"Sul","Rio Grande do Sul","Muçum","43"
"Sul","Rio Grande do Sul","Não-Me-Toque","43"
"Sul","Rio Grande do Sul","Nicolau Vergueiro","43"
"Sul","Rio Grande do Sul","Nonoai","43"
"Sul","Rio Grande do Sul","Nova Araçá","43"
"Sul","Rio Grande do Sul","Nova Bréscia","43"
"Sul","Rio Grande do Sul","Nova Palma","43"
"Sul","Rio Grande do Sul","Nova Prata","43"
"Sul","Rio Grande do Sul","Novo Hamburgo","43"
"Sul","Rio Grande do Sul","Osório","43"
"Sul","Rio Grande do Sul","Paim Filho","43"
"Sul","Rio Grande do Sul","Palmeira das Missões","43"
"Sul","Rio Grande do Sul","Paraí","43"
"Sul","Rio Grande do Sul","Paraíso do Sul","43"
"Sul","Rio Grande do Sul","Pareci Novo","43"
"Sul","Rio Grande do Sul","Passo Fundo","43"
"Sul","Rio Grande do Sul","Paverama","43"
"Sul","Rio Grande do Sul","Pelotas","43"
"Sul","Rio Grande do Sul","Pinto Bandeira","43"
"Sul","Rio Grande do Sul","Piratini","43"
"Sul","Rio Grande do Sul","Planalto","43"
"Sul","Rio Grande do Sul","Poço das Antas","43"
"Sul","Rio Grande do Sul","Pontão","43"
"Sul","Rio Grande do Sul","Porto Alegre","43"
"Sul","Rio Grande do Sul","Pouso Novo","43"
"Sul","Rio Grande do Sul","Quaraí","43"
"Sul","Rio Grande do Sul","Rio Grande","43"
"Sul","Rio Grande do Sul","Rio Pardo","43"
"Sul","Rio Grande do Sul","Roca Sales","43"
"Sul","Rio Grande do Sul","Rolante","43"
"Sul","Rio Grande do Sul","Rosário do Sul","43"
"Sul","Rio Grande do Sul","Saldanha Marinho","43"
"Sul","Rio Grande do Sul","Salvador do Sul","43"
"Sul","Rio Grande do Sul","Sananduva","43"
"Sul","Rio Grande do Sul","Santa Bárbara do Sul","43"
"Sul","Rio Grande do Sul","Santa Clara do Sul","43"
"Sul","Rio Grande do Sul","Santa Cruz do Sul","43"
"Sul","Rio Grande do Sul","Santa Maria","43"
"Sul","Rio Grande do Sul","Sant'Ana do Livramento","43"
"Sul","Rio Grande do Sul","Santa Rosa","43"
"Sul","Rio Grande do Sul","Santa Tereza","43"
"Sul","Rio Grande do Sul","Santiago","43"
"Sul","Rio Grande do Sul","Santo Ângelo","43"
"Sul","Rio Grande do Sul","Santo Antônio da Patrulha","43"
"Sul","Rio Grande do Sul","Santo Cristo","43"
"Sul","Rio Grande do Sul","São Domingos do Sul","43"
"Sul","Rio Grande do Sul","São Gabriel","43"
"Sul","Rio Grande do Sul","São Jorge","43"
"Sul","Rio Grande do Sul","São José das Missões","43"
"Sul","Rio Grande do Sul","São Leopoldo","43"
"Sul","Rio Grande do Sul","São Lourenço do Sul","43"
"Sul","Rio Grande do Sul","São Luiz Gonzaga","43"
"Sul","Rio Grande do Sul","São Marcos","43"
"Sul","Rio Grande do Sul","São Sebastião do Caí","43"
"Sul","Rio Grande do Sul","São Valentim do Sul","43"
"Sul","Rio Grande do Sul","São Valério do Sul","43"
"Sul","Rio Grande do Sul","Sapiranga","43"
"Sul","Rio Grande do Sul","Sapucaia do Sul","43"
"Sul","Rio Grande do Sul","Sarandi","43"
"Sul","Rio Grande do Sul","Serafina Corrêa","43"
"Sul","Rio Grande do Sul","Sério","43"
"Sul","Rio Grande do Sul","Sertão","43"
"Sul","Rio Grande do Sul","Soledade","43"
"Sul","Rio Grande do Sul","Tabaí","43"
"Sul","Rio Grande do Sul","Tapejara","43"
"Sul","Rio Grande do Sul","Taquara","43"
"Sul","Rio Grande do Sul","Taquari","43"
"Sul","Rio Grande do Sul","Terra de Areia","43"
"Sul","Rio Grande do Sul","Teutônia","43"
"Sul","Rio Grande do Sul","Tio Hugo","43"
"Sul","Rio Grande do Sul","Torres","43"
"Sul","Rio Grande do Sul","Tramandaí","43"
"Sul","Rio Grande do Sul","Três Arroios","43"
"Sul","Rio Grande do Sul","Três Cachoeiras","43"
"Sul","Rio Grande do Sul","Três Forquilhas","43"
"Sul","Rio Grande do Sul","Três Palmeiras","43"
"Sul","Rio Grande do Sul","Três Passos","43"
"Sul","Rio Grande do Sul","Trindade do Sul","43"
"Sul","Rio Grande do Sul","Triunfo","43"
"Sul","Rio Grande do Sul","Tucunduva","43"
"Sul","Rio Grande do Sul","Tunas","43"
"Sul","Rio Grande do Sul","Tupandi","43"
"Sul","Rio Grande do Sul","Uruguaiana","43"
"Sul","Rio Grande do Sul","Vacaria","43"
"Sul","Rio Grande do Sul","Vanini","43"
"Sul","Rio Grande do Sul","Venâncio Aires","43"
"Sul","Rio Grande do Sul","Veranópolis","43"
"Sul","Rio Grande do Sul","Viamão","43"
"Sul","Rio Grande do Sul","Victor Graeff","43"
"Sul","Rio Grande do Sul","Vila Flores","43"
"Sul","Rio Grande do Sul","Vila Lângaro","43"
"Sul","Rio Grande do Sul","Vila Maria","43"
"Sul","Rio Grande do Sul","Vista Alegre do Prata","43"
"Sul","Rio Grande do Sul","Westfália","43"
"Sul","Rio Grande do Sul","Xangri-lá","43"
